STRM,SUBJECT,CATALOG_NBR,PU_EVAL_CATEGORY,CRSE_ID,PU_EVAL_MEAN
1142,MUS,318,Overall Quality of the Course,12522,4.33
1142,MUS,318,Feedback for other students:,12522,4.33
1142,ANT,224,Classes,12524,4.11
1142,ANT,224,Papers; Reports; Problem Sets; Examinations,12524,3.56
1142,ANT,224,Readings,12524,4.11
1142,ANT,224,Overall Quality of the Course,12524,4.22
1142,ANT,224,Feedback for other students:,12524,4.11
1142,ANT,234,Lectures,12525,4.4
1142,ANT,234,Papers; Reports; Problem Sets; Examinations,12525,4.33
1142,ANT,234,Readings,12525,4.44
1142,ANT,234,Classes,12525,4.5
1142,ANT,234,Overall Quality of the Course,12525,4.5
1142,ANT,234,Feedback for other students:,12525,4.64
1142,ANT,354,Classes,12526,3.33
1142,ANT,354,Papers; Reports; Problem Sets; Examinations,12526,3.5
1142,ANT,354,Readings,12526,3.17
1142,ANT,354,Overall Quality of the Course,12526,3
1142,ANT,354,Feedback for other students:,12526,3.5
1142,ENE,558,Classes,12528,3.37
1142,ENE,558,Papers; Reports; Problem Sets; Examinations,12528,3.12
1142,ENE,558,Readings,12528,3.11
1142,ENE,558,Overall Quality of the Course,12528,3.32
1142,ENE,558,Feedback for other students:,12528,3.74
1142,HIN,301,Classes,12529,5
1142,HIN,301,Papers; Reports; Problem Sets; Examinations,12529,4.75
1142,HIN,301,Readings,12529,5
1142,HIN,301,Language,12529,5
1142,HIN,301,Overall Quality of the Course,12529,5
1142,HIN,301,Feedback for other students:,12529,4.75
1142,SOC,348,Seminars,12530,4.44
1142,SOC,348,Papers; Reports; Problem Sets; Examinations,12530,4
1142,SOC,348,Readings,12530,4.44
1142,SOC,348,Overall Quality of the Course,12530,4.33
1142,SOC,348,Feedback for other students:,12530,4.56
1142,ENV,343,Seminars,12538,4.6
1142,ENV,343,Papers; Reports; Problem Sets; Examinations,12538,4.2
1142,ENV,343,Readings,12538,4
1142,ENV,343,Overall Quality of the Course,12538,4.8
1142,ENV,343,Feedback for other students:,12538,4.8
1142,PSY,403,Lectures,12539,4.83
1142,PSY,403,Papers; Reports; Problem Sets; Examinations,12539,4.33
1142,PSY,403,Readings,12539,4.67
1142,PSY,403,Overall Quality of the Course,12539,4.67
1142,PSY,403,Feedback for other students:,12539,4.83
1142,COS,597G,Seminars,12548,4.79
1142,COS,597G,Papers; Reports; Problem Sets; Examinations,12548,4.37
1142,COS,597G,Readings,12548,4.53
1142,COS,597G,Overall Quality of the Course,12548,4.74
1142,COS,597G,Feedback for other students:,12548,4.84
1142,ARC,519,Seminars,12550,3.4
1142,ARC,519,Papers; Reports; Problem Sets; Examinations,12550,3
1142,ARC,519,Readings,12550,3.8
1142,ARC,519,Overall Quality of the Course,12550,3.4
1142,ARC,519,Feedback for other students:,12550,3.6
1142,ARC,521,Seminars,12554,4.67
1142,ARC,521,Papers; Reports; Problem Sets; Examinations,12554,4.5
1142,ARC,521,Readings,12554,4.33
1142,ARC,521,Overall Quality of the Course,12554,4.5
1142,ARC,521,Feedback for other students:,12554,4.5
1142,ARC,530,Seminars,12555,3.94
1142,ARC,530,Papers; Reports; Problem Sets; Examinations,12555,3.43
1142,ARC,530,Readings,12555,4
1142,ARC,530,Overall Quality of the Course,12555,3.47
1142,ARC,530,Feedback for other students:,12555,4.33
1144,ANT,206B,Lectures,149,4.33
1144,ANT,206B,Papers; Reports; Problem Sets; Examinations,149,3.88
1144,ANT,206B,Readings,149,3.73
1144,ANT,206B,Precepts,149,4.31
1144,ANT,206B,Laboratories,149,4.38
1144,ANT,206B,Overall Quality of the Course,149,4.38
1144,ANT,206B,Feedback for other students:,149,4.38
1144,ANT,301B,Lectures,157,3.14
1144,ANT,301B,Papers; Reports; Problem Sets; Examinations,157,3.71
1144,ANT,301B,Readings,157,3.29
1144,ANT,301B,Laboratories,157,4.29
1144,ANT,301B,Overall Quality of the Course,157,3
1144,ANT,301B,Feedback for other students:,157,3.29
1144,ANT,390,Lectures,199,4.5
1144,ANT,390,Papers; Reports; Problem Sets; Examinations,199,3.25
1144,ANT,390,Readings,199,3.75
1144,ANT,390,Overall Quality of the Course,199,4
1144,ANT,390,Feedback for other students:,199,4
1144,ARC,204,Studios,284,3.96
1144,ARC,204,Papers; Reports; Problem Sets; Examinations,284,3.92
1144,ARC,204,Readings,284,3.83
1144,ARC,204,Overall Quality of the Course,284,3.8
1144,ARC,204,Feedback for other students:,284,4.1
1144,ARC,302,Lectures,287,4.86
1144,ARC,302,Papers; Reports; Problem Sets; Examinations,287,4.5
1144,ARC,302,Readings,287,4.83
1144,ARC,302,Precepts,287,4.33
1144,ARC,302,Overall Quality of the Course,287,4.57
1144,ARC,302,Feedback for other students:,287,4.57
1144,ARC,492,Seminars,317,4.5
1144,ARC,492,Papers; Reports; Problem Sets; Examinations,317,5
1144,ARC,492,Readings,317,3.75
1144,ARC,492,Overall Quality of the Course,317,4.25
1144,ARC,492,Feedback for other students:,317,4.25
1144,ARC,502,Studios,328,3.43
1144,ARC,502,Papers; Reports; Problem Sets; Examinations,328,4.33
1144,ARC,502,Readings,328,3.5
1144,ARC,502,Overall Quality of the Course,328,3.86
1144,ARC,502,Feedback for other students:,328,4.13
1144,ARC,504,Studios,333,4.5
1144,ARC,504,Papers; Reports; Problem Sets; Examinations,333,5
1144,ARC,504,Readings,333,5
1144,ARC,504,Overall Quality of the Course,333,4.5
1144,ARC,504,Feedback for other students:,333,4
1144,ARC,506A,Studios,334,4
1144,ARC,506A,Papers; Reports; Problem Sets; Examinations,334,4.17
1144,ARC,506A,Readings,334,3.2
1144,ARC,506A,Overall Quality of the Course,334,4.14
1144,ARC,506A,Feedback for other students:,334,4.29
1144,ARC,508,Studios,342,2.82
1144,ARC,508,Papers; Reports; Problem Sets; Examinations,342,2.8
1144,ARC,508,Readings,342,5
1144,ARC,508,Overall Quality of the Course,342,2.86
1144,ARC,508,Feedback for other students:,342,3.5
1144,ARC,511,Seminars,345,3.3
1144,ARC,511,Papers; Reports; Problem Sets; Examinations,345,3
1144,ARC,511,Readings,345,3.63
1144,ARC,511,Precepts,345,4.33
1144,ARC,511,Overall Quality of the Course,345,3.7
1144,ARC,511,Feedback for other students:,345,3.2
1144,ARC,515,Seminars,348,3.9
1144,ARC,515,Papers; Reports; Problem Sets; Examinations,348,3.78
1144,ARC,515,Readings,348,4.25
1144,ARC,515,Overall Quality of the Course,348,3.9
1144,ARC,515,Feedback for other students:,348,3.83
1144,ARC,576,Seminars,382,4.5
1144,ARC,576,Papers; Reports; Problem Sets; Examinations,382,4.1
1144,ARC,576,Readings,382,4.4
1144,ARC,576,Overall Quality of the Course,382,4.4
1144,ARC,576,Feedback for other students:,382,4.5
1144,ARC,563,Seminars,389,4.67
1144,ARC,563,Papers; Reports; Problem Sets; Examinations,389,4.44
1144,ARC,563,Readings,389,4.43
1144,ARC,563,Overall Quality of the Course,389,4.67
1144,ARC,563,Feedback for other students:,389,4.67
1144,ARA,102,Classes,489,4.32
1144,ARA,102,Papers; Reports; Problem Sets; Examinations,489,4.2
1144,ARA,102,Readings,489,4
1144,ARA,102,Language,489,4.41
1144,ARA,102,Overall Quality of the Course,489,4.29
1144,ARA,102,Feedback for other students:,489,4.69
1144,ARA,107,Classes,491,3.88
1144,ARA,107,Papers; Reports; Problem Sets; Examinations,491,3.53
1144,ARA,107,Readings,491,3.77
1144,ARA,107,Language,491,3.93
1144,ARA,107,Overall Quality of the Course,491,3.8
1144,ARA,107,Feedback for other students:,491,4.07
1144,ARA,302,Classes,496,4.73
1144,ARA,302,Papers; Reports; Problem Sets; Examinations,496,4.64
1144,ARA,302,Readings,496,4.36
1144,ARA,302,Language,496,4.82
1144,ARA,302,Overall Quality of the Course,496,4.82
1144,ARA,302,Feedback for other students:,496,4.91
1144,ART,214,Lectures,530,4.27
1144,ART,214,Papers; Reports; Problem Sets; Examinations,530,3.63
1144,ART,214,Readings,530,3.69
1144,ART,214,Precepts,530,4.13
1144,ART,214,Overall Quality of the Course,530,4.19
1144,ART,214,Feedback for other students:,530,4.43
1144,ART,333,Lectures,579,4.83
1144,ART,333,Papers; Reports; Problem Sets; Examinations,579,4.5
1144,ART,333,Readings,579,4.33
1144,ART,333,Precepts,579,4.67
1144,ART,333,Overall Quality of the Course,579,5
1144,ART,333,Feedback for other students:,579,5
1144,AST,203,Lectures,721,3.97
1144,AST,203,Papers; Reports; Problem Sets; Examinations,721,3.64
1144,AST,203,Readings,721,3.44
1144,AST,203,Overall Quality of the Course,721,3.95
1144,AST,203,Feedback for other students:,721,4.23
1144,AST,204,Lectures,722,3.34
1144,AST,204,Papers; Reports; Problem Sets; Examinations,722,3.38
1144,AST,204,Readings,722,3.18
1144,AST,204,Overall Quality of the Course,722,3.38
1144,AST,204,Feedback for other students:,722,3.75
1144,AST,401,Lectures,726,4.17
1144,AST,401,Papers; Reports; Problem Sets; Examinations,726,3.94
1144,AST,401,Readings,726,4.06
1144,AST,401,Overall Quality of the Course,726,4.17
1144,AST,401,Feedback for other students:,726,4.44
1144,AST,522,Lectures,736,4.15
1144,AST,522,Papers; Reports; Problem Sets; Examinations,736,4.2
1144,AST,522,Readings,736,3.67
1144,AST,522,Overall Quality of the Course,736,4.2
1144,AST,522,Feedback for other students:,736,4.3
1144,AST,542,Seminars,739,4.07
1144,AST,542,Papers; Reports; Problem Sets; Examinations,739,4
1144,AST,542,Readings,739,4.27
1144,AST,542,Overall Quality of the Course,739,3.83
1144,AST,542,Feedback for other students:,739,4.06
1144,AST,552,Classes,743,4.85
1144,AST,552,Papers; Reports; Problem Sets; Examinations,743,4.29
1144,AST,552,Readings,743,4.75
1144,AST,552,Overall Quality of the Course,743,5
1144,AST,552,Feedback for other students:,743,5
1144,AST,554,Classes,745,5
1144,AST,554,Papers; Reports; Problem Sets; Examinations,745,4.67
1144,AST,554,Readings,745,5
1144,AST,554,Overall Quality of the Course,745,5
1144,AST,554,Feedback for other students:,745,5
1144,AST,558,Seminars,749,4.27
1144,AST,558,Papers; Reports; Problem Sets; Examinations,749,3
1144,AST,558,Readings,749,3.67
1144,AST,558,Overall Quality of the Course,749,3.43
1144,AST,558,Feedback for other students:,749,3.29
1144,AST,559,Classes,750,4.75
1144,AST,559,Papers; Reports; Problem Sets; Examinations,750,4.5
1144,AST,559,Readings,750,4.75
1144,AST,559,Overall Quality of the Course,750,4.75
1144,AST,559,Feedback for other students:,750,5
1144,AST,562,Classes,753,5
1144,AST,562,Papers; Reports; Problem Sets; Examinations,753,4.71
1144,AST,562,Readings,753,4.5
1144,AST,562,Overall Quality of the Course,753,4.88
1144,AST,562,Feedback for other students:,753,4.86
1144,AST,565,Classes,755,4.6
1144,AST,565,Papers; Reports; Problem Sets; Examinations,755,4.2
1144,AST,565,Readings,755,4.75
1144,AST,565,Overall Quality of the Course,755,4.4
1144,AST,565,Feedback for other students:,755,4.4
1144,MOL,214,Lectures,876,3.74
1144,MOL,214,Papers; Reports; Problem Sets; Examinations,876,3.44
1144,MOL,214,Readings,876,3.28
1144,MOL,214,Laboratories,876,4.18
1144,MOL,214,Overall Quality of the Course,876,3.52
1144,MOL,214,Feedback for other students:,876,3.78
1144,MOL,348,Lectures,881,4.03
1144,MOL,348,Papers; Reports; Problem Sets; Examinations,881,3.18
1144,MOL,348,Readings,881,3.29
1144,MOL,348,Precepts,881,4.16
1144,MOL,348,Overall Quality of the Course,881,3.65
1144,MOL,348,Feedback for other students:,881,3.69
1144,MOL,350,Lectures,882,3.7
1144,MOL,350,Papers; Reports; Problem Sets; Examinations,882,2.74
1144,MOL,350,Readings,882,3.32
1144,CBE,246,Precepts,1760,4.52
1144,CBE,246,Overall Quality of the Course,1760,3.32
1144,CBE,246,Feedback for other students:,1760,3.5
1144,CBE,441,Lectures,1783,3.93
1144,CBE,441,Papers; Reports; Problem Sets; Examinations,1783,3.52
1144,CBE,441,Readings,1783,4.17
1144,CBE,441,Precepts,1783,3.69
1144,CBE,441,Overall Quality of the Course,1783,3.74
1144,CBE,441,Feedback for other students:,1783,3.8
1144,CBE,505,Lectures,1801,3.15
1144,CBE,505,Papers; Reports; Problem Sets; Examinations,1801,3.46
1144,CBE,505,Readings,1801,3.54
1144,CBE,505,Precepts,1801,3
1144,CBE,505,Overall Quality of the Course,1801,3.23
1144,CBE,505,Feedback for other students:,1801,3.77
1144,COS,126,Lectures,2051,4.16
1144,COS,126,Papers; Reports; Problem Sets; Examinations,2051,4.26
1144,COS,126,Readings,2051,3.35
1144,COS,126,Precepts,2051,3.79
1144,COS,126,Overall Quality of the Course,2051,4.24
1144,COS,126,Feedback for other students:,2051,4.53
1144,COS,217,Lectures,2053,3.34
1144,COS,217,Papers; Reports; Problem Sets; Examinations,2053,3.97
1144,COS,217,Readings,2053,3.38
1144,COS,217,Precepts,2053,4.35
1144,COS,217,Overall Quality of the Course,2053,3.78
1144,COS,217,Feedback for other students:,2053,4.05
1144,COS,226,Lectures,2054,4.24
1144,COS,226,Papers; Reports; Problem Sets; Examinations,2054,4.22
1144,COS,226,Readings,2054,3.66
1144,COS,226,Precepts,2054,3.83
1144,COS,226,Overall Quality of the Course,2054,4.2
1144,COS,226,Feedback for other students:,2054,4.45
1144,COS,333,Lectures,2065,4.04
1144,COS,333,Papers; Reports; Problem Sets; Examinations,2065,3.7
1144,COS,333,Readings,2065,3.61
1144,COS,333,Overall Quality of the Course,2065,4.19
1144,COS,333,Feedback for other students:,2065,4.48
1144,COS,423,Lectures,2071,3.21
1144,COS,423,Papers; Reports; Problem Sets; Examinations,2071,3.83
1144,COS,423,Readings,2071,3.63
1144,COS,423,Overall Quality of the Course,2071,3.58
1144,COS,423,Feedback for other students:,2071,3.92
1144,COS,426,Lectures,2073,4.53
1144,COS,426,Papers; Reports; Problem Sets; Examinations,2073,4.21
1144,COS,426,Readings,2073,3.75
1144,COS,426,Precepts,2073,4.47
1144,COS,426,Overall Quality of the Course,2073,4.72
1144,COS,426,Feedback for other students:,2073,4.61
1144,COS,461,Lectures,2078,3.81
1144,COS,461,Papers; Reports; Problem Sets; Examinations,2078,3.74
1144,COS,461,Readings,2078,3.52
1144,COS,461,Precepts,2078,3.49
1144,COS,461,Overall Quality of the Course,2078,3.8
1144,COS,461,Feedback for other students:,2078,4.14
1144,COS,495,Lectures,2084,4.27
1144,COS,495,Papers; Reports; Problem Sets; Examinations,2084,4.09
1144,COS,495,Readings,2084,4.29
1144,COS,495,Overall Quality of the Course,2084,4.14
1144,COS,495,Feedback for other students:,2084,4.43
1144,COS,496,Lectures,2085,3.53
1144,COS,496,Papers; Reports; Problem Sets; Examinations,2085,4.13
1144,COS,496,Readings,2085,4
1144,COS,496,Overall Quality of the Course,2085,4.13
1144,COS,496,Feedback for other students:,2085,4.25
1144,COS,510,Lectures,2095,4.24
1144,COS,510,Papers; Reports; Problem Sets; Examinations,2095,4.29
1144,COS,510,Readings,2095,3.9
1144,COS,510,Overall Quality of the Course,2095,4.28
1144,COS,510,Feedback for other students:,2095,4.44
1144,COS,511,Lectures,2096,4.86
1144,COS,511,Papers; Reports; Problem Sets; Examinations,2096,4.25
1144,COS,511,Readings,2096,4.3
1144,COS,511,Overall Quality of the Course,2096,4.71
1144,COS,511,Feedback for other students:,2096,4.75
1144,COS,522,Lectures,2100,4.56
1144,COS,522,Papers; Reports; Problem Sets; Examinations,2100,4.25
1144,COS,522,Readings,2100,4.44
1144,COS,522,Overall Quality of the Course,2100,4.78
1144,COS,522,Feedback for other students:,2100,4.67
1144,COS,598A,Seminars,2128,3.67
1144,COS,598A,Papers; Reports; Problem Sets; Examinations,2128,4
1144,COS,598A,Readings,2128,4
1144,COS,598A,Overall Quality of the Course,2128,3.67
1144,COS,598A,Feedback for other students:,2128,4.25
1144,COS,598B,Seminars,2129,4.33
1144,COS,598B,Papers; Reports; Problem Sets; Examinations,2129,4.14
1144,COS,598B,Readings,2129,4.33
1144,COS,598B,Overall Quality of the Course,2129,4.58
1144,COS,598B,Feedback for other students:,2129,4.67
1144,COS,598C,Seminars,2130,4
1144,COS,598C,Papers; Reports; Problem Sets; Examinations,2130,4.38
1144,COS,598C,Readings,2130,4
1144,COS,598C,Overall Quality of the Course,2130,4.1
1144,COS,598C,Feedback for other students:,2130,4.5
1144,COS,598D,Seminars,2131,4.5
1144,COS,598D,Papers; Reports; Problem Sets; Examinations,2131,4.44
1144,COS,598D,Readings,2131,4.6
1144,COS,598D,Overall Quality of the Course,2131,4.5
1144,COS,598D,Feedback for other students:,2131,4.5
1144,MAE,206,Lectures,2322,3.77
1144,MAE,206,Papers; Reports; Problem Sets; Examinations,2322,3.86
1144,MAE,206,Readings,2322,3.82
1144,MAE,206,Precepts,2322,4.04
1144,MAE,206,Overall Quality of the Course,2322,3.8
1144,MAE,206,Feedback for other students:,2322,4
1144,MAE,222,Lectures,2325,3.72
1144,MAE,222,Papers; Reports; Problem Sets; Examinations,2325,3.61
1144,MAE,222,Readings,2325,3.52
1144,MAE,222,Precepts,2325,4
1144,MAE,222,Overall Quality of the Course,2325,3.53
1144,MAE,222,Feedback for other students:,2325,3.92
1144,MAE,305,Lectures,2329,2.99
1144,MAE,305,Papers; Reports; Problem Sets; Examinations,2329,3.18
1144,MAE,305,Readings,2329,3.4
1144,MAE,305,Overall Quality of the Course,2329,2.99
1144,MAE,305,Feedback for other students:,2329,3.44
1144,MAE,306,Lectures,2330,3.9
1144,MAE,306,Papers; Reports; Problem Sets; Examinations,2330,3.5
1144,MAE,306,Readings,2330,3.04
1144,MAE,306,Precepts,2330,4.25
1144,MAE,306,Overall Quality of the Course,2330,3.72
1144,MAE,306,Feedback for other students:,2330,3.93
1144,MAE,322,Lectures,2333,3.86
1144,MAE,322,Papers; Reports; Problem Sets; Examinations,2333,4
1144,MAE,322,Readings,2333,4
1144,MAE,322,Laboratories,2333,4.86
1144,MAE,322,Overall Quality of the Course,2333,4.36
1144,MAE,322,Feedback for other students:,2333,4.47
1144,MAE,427,Lectures,2357,4.4
1144,MAE,427,Papers; Reports; Problem Sets; Examinations,2357,3.75
1144,MAE,427,Readings,2357,3.1
1144,MAE,427,Precepts,2357,4.11
1144,MAE,427,Overall Quality of the Course,2357,4.25
1144,MAE,427,Feedback for other students:,2357,4.35
1144,MAE,328,Lectures,2358,3.88
1144,MAE,328,Papers; Reports; Problem Sets; Examinations,2358,3.38
1144,MAE,328,Readings,2358,3.5
1144,MAE,328,Overall Quality of the Course,2358,3.75
1144,MAE,328,Feedback for other students:,2358,3.88
1144,MAE,433B,Lectures,2363,4.71
1144,MAE,433B,Papers; Reports; Problem Sets; Examinations,2363,4
1144,MAE,433B,Readings,2363,4.5
1144,MAE,433B,Laboratories,2363,3.98
1144,MAE,433B,Overall Quality of the Course,2363,4.36
1144,MAE,433B,Feedback for other students:,2363,4.52
1144,MAE,552,Lectures,2401,3.18
1144,MAE,552,Papers; Reports; Problem Sets; Examinations,2401,3.39
1144,MAE,552,Readings,2401,2.94
1144,MAE,552,Overall Quality of the Course,2401,3.28
1144,MAE,552,Feedback for other students:,2401,3.59
1144,MAE,553,Lectures,2403,4.17
1144,MAE,553,Papers; Reports; Problem Sets; Examinations,2403,4.09
1144,MAE,553,Readings,2403,4
1144,MAE,553,Overall Quality of the Course,2403,4.17
1144,MAE,553,Feedback for other students:,2403,4.45
1144,MAE,521,Lectures,2412,2.92
1144,MAE,521,Papers; Reports; Problem Sets; Examinations,2412,3.08
1144,MAE,521,Readings,2412,3.22
1144,MAE,521,Overall Quality of the Course,2412,2.92
1144,MAE,521,Feedback for other students:,2412,3.17
1144,MAE,531,Lectures,2441,4.6
1144,MAE,531,Papers; Reports; Problem Sets; Examinations,2441,3.8
1144,MAE,531,Readings,2441,4.4
1144,MAE,531,Overall Quality of the Course,2441,4.4
1144,MAE,531,Feedback for other students:,2441,4.6
1144,MAE,598,Seminars,2445,4.15
1144,MAE,598,Papers; Reports; Problem Sets; Examinations,2445,4.13
1144,MAE,598,Readings,2445,4.43
1144,MAE,598,Overall Quality of the Course,2445,3.87
1144,MAE,598,Feedback for other students:,2445,4.2
1144,ELE,201,Lectures,2461,3.7
1144,ELE,201,Papers; Reports; Problem Sets; Examinations,2461,3.49
1144,ELE,201,Readings,2461,2.63
1144,ELE,201,Laboratories,2461,3.22
1144,ELE,201,Overall Quality of the Course,2461,3.57
1144,ELE,201,Feedback for other students:,2461,3.78
1144,ELE,208,Lectures,2464,3.75
1144,ELE,208,Papers; Reports; Problem Sets; Examinations,2464,3.67
1144,ELE,208,Readings,2464,2.25
1144,ELE,208,Laboratories,2464,4.66
1144,ELE,208,Overall Quality of the Course,2464,3.85
1144,ELE,208,Feedback for other students:,2464,4.13
1144,ELE,302,Lectures,2472,4.65
1144,ELE,302,Papers; Reports; Problem Sets; Examinations,2472,4.19
1144,ELE,302,Readings,2472,4.75
1144,ELE,302,Laboratories,2472,4.79
1144,ELE,302,Overall Quality of the Course,2472,4.8
1144,ELE,302,Feedback for other students:,2472,4.79
1144,ELE,342,Lectures,2477,4
1144,ELE,342,Papers; Reports; Problem Sets; Examinations,2477,3.67
1144,ELE,342,Readings,2477,3.67
1144,ELE,342,Precepts,2477,4.33
1144,ELE,342,Overall Quality of the Course,2477,3.67
